country,year,cases,sex,age
SI,1970,13.0,m,55-64
SI,1970,11.0,m,55-64
SI,1970,14.0,m,55-64
SI,1970,11.0,m,55-64
SI,1970,14.0,m,55-64
SI,1970,7.0,m,55-64
SI,1970,8.0,m,55-64
SI,1970,11.0,m,55-64
SI,1970,7.0,m,55-64
SI,1970,12.0,m,55-64
SI,1970,12.0,m,55-64
SI,1970,42.0,f,65+
SI,1970,19.0,f,65+
SI,1970,13.0,f,65+
SI,1970,18.0,f,65+
SI,1970,20.0,f,65+
SI,1970,20.0,f,65+
SI,1970,14.0,f,65+
SI,1970,17.0,f,65+
SI,1970,16.0,f,65+
SI,1970,17.0,f,65+
SI,1970,16.0,f,65+
SI,1970,19.0,f,65+
SI,1970,16.0,f,65+
SI,1970,7.0,f,65+
SI,1970,27.0,m,65+
SI,1970,13.0,m,65+
SI,1970,20.0,m,65+
SI,1970,14.0,m,65+
SI,1970,15.0,m,65+
SI,1970,17.0,m,65+
SI,1970,7.0,m,65+
SI,1970,9.0,m,65+
SI,1970,15.0,m,65+
SI,1970,13.0,m,65+
SI,1970,14.0,m,65+
SI,1970,6.0,m,65+
SI,1970,9.0,m,65+
SI,1970,3.0,m,65+
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,0.0,f,
SI,1970,1.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SI,1970,0.0,m,
SK,1970,0.0,f,0-4
SK,1970,0.0,f,0-4
SK,1970,0.0,f,0-4
SK,1970,1.0,f,0-4
SK,1970,0.0,m,0-4
SK,1970,1.0,m,0-4
SK,1970,0.0,m,0-4
SK,1970,0.0,m,0-4
SK,1970,16.0,f,15-24
SK,1970,23.0,f,15-24
SK,1970,10.0,f,15-24
SK,1970,5.0,f,15-24
SK,1970,8.0,f,15-24
SK,1970,5.0,f,15-24
SK,1970,4.0,f,15-24
SK,1970,6.0,f,15-24
SK,1970,8.0,f,15-24
SK,1970,1.0,f,15-24
SK,1970,1.0,f,15-24
SK,1970,6.0,f,15-24
SK,1970,5.0,f,15-24
SK,1970,2.0,f,15-24
SK,1970,18.0,m,15-24
SK,1970,16.0,m,15-24
SK,1970,2.0,m,15-24
SK,1970,5.0,m,15-24
SK,1970,2.0,m,15-24
SK,1970,6.0,m,15-24
SK,1970,8.0,m,15-24
SK,1970,4.0,m,15-24
SK,1970,6.0,m,15-24
SK,1970,2.0,m,15-24
SK,1970,3.0,m,15-24
SK,1970,8.0,m,15-24
SK,1970,8.0,m,15-24
SK,1970,2.0,m,15-24
SK,1970,17.0,f,25-34
SK,1970,28.0,f,25-34
SK,1970,11.0,f,25-34
SK,1970,3.0,f,25-34
SK,1970,10.0,f,25-34
SK,1970,9.0,f,25-34
SK,1970,9.0,f,25-34
SK,1970,9.0,f,25-34
SK,1970,9.0,f,25-34
SK,1970,2.0,f,25-34
SK,1970,8.0,f,25-34
SK,1970,6.0,f,25-34
SK,1970,3.0,f,25-34
SK,1970,4.0,f,25-34
SK,1970,44.0,m,25-34
SK,1970,42.0,m,25-34
SK,1970,24.0,m,25-34
SK,1970,30.0,m,25-34
SK,1970,19.0,m,25-34
SK,1970,15.0,m,25-34
SK,1970,13.0,m,25-34
SK,1970,18.0,m,25-34
SK,1970,8.0,m,25-34
SK,1970,17.0,m,25-34
SK,1970,13.0,m,25-34
SK,1970,11.0,m,25-34
SK,1970,10.0,m,25-34
SK,1970,7.0,m,25-34
SK,1970,22.0,f,35-44
SK,1970,24.0,f,35-44
SK,1970,10.0,f,35-44
SK,1970,16.0,f,35-44
SK,1970,7.0,f,35-44
SK,1970,7.0,f,35-44
SK,1970,12.0,f,35-44
SK,1970,7.0,f,35-44
SK,1970,10.0,f,35-44
SK,1970,3.0,f,35-44
SK,1970,9.0,f,35-44
SK,1970,7.0,f,35-44
SK,1970,5.0,f,35-44
SK,1970,4.0,f,35-44
SK,1970,123.0,m,35-44
SK,1970,64.0,m,35-44
SK,1970,54.0,m,35-44
SK,1970,53.0,m,35-44
SK,1970,42.0,m,35-44
SK,1970,31.0,m,35-44
SK,1970,30.0,m,35-44
SK,1970,35.0,m,35-44
SK,1970,31.0,m,35-44
SK,1970,30.0,m,35-44
SK,1970,16.0,m,35-44
SK,1970,18.0,m,35-44
SK,1970,18.0,m,35-44
SK,1970,16.0,m,35-44
SK,1970,24.0,f,45-54
SK,1970,17.0,f,45-54
SK,1970,3.0,f,45-54
SK,1970,6.0,f,45-54
SK,1970,7.0,f,45-54
SK,1970,5.0,f,45-54
SK,1970,8.0,f,45-54
SK,1970,3.0,f,45-54
SK,1970,3.0,f,45-54
SK,1970,6.0,f,45-54
SK,1970,5.0,f,45-54
SK,1970,4.0,f,45-54
SK,1970,6.0,f,45-54
SK,1970,5.0,f,45-54
SK,1970,108.0,m,45-54
SK,1970,105.0,m,45-54
SK,1970,38.0,m,45-54
SK,1970,50.0,m,45-54
SK,1970,51.0,m,45-54
SK,1970,50.0,m,45-54
SK,1970,48.0,m,45-54
SK,1970,40.0,m,45-54
SK,1970,36.0,m,45-54
SK,1970,30.0,m,45-54
SK,1970,25.0,m,45-54
SK,1970,27.0,m,45-54
SK,1970,51.0,m,45-54
SK,1970,46.0,m,45-54
SK,1970,0.0,f,5-14
SK,1970,0.0,f,5-14
SK,1970,1.0,f,5-14
SK,1970,0.0,f,5-14
SK,1970,0.0,m,5-14
SK,1970,3.0,m,5-14
SK,1970,0.0,m,5-14
SK,1970,0.0,m,5-14
SK,1970,33.0,f,55-64
SK,1970,17.0,f,55-64
SK,1970,9.0,f,55-64
SK,1970,5.0,f,55-64
SK,1970,8.0,f,55-64
SK,1970,4.0,f,55-64
SK,1970,4.0,f,55-64
SK,1970,5.0,f,55-64
SK,1970,4.0,f,55-64
SK,1970,4.0,f,55-64
SK,1970,6.0,f,55-64
SK,1970,3.0,f,55-64
SK,1970,3.0,f,55-64
SK,1970,1.0,f,55-64
SK,1970,63.0,m,55-64
SK,1970,61.0,m,55-64
SK,1970,31.0,m,55-64
SK,1970,37.0,m,55-64
SK,1970,19.0,m,55-64
SK,1970,16.0,m,55-64
SK,1970,26.0,m,55-64
SK,1970,21.0,m,55-64
SK,1970,19.0,m,55-64
SK,1970,12.0,m,55-64
SK,1970,25.0,m,55-64
SK,1970,29.0,m,55-64
SK,1970,15.0,m,55-64
SK,1970,10.0,m,55-64
SK,1970,159.0,f,65+
SK,1970,203.0,f,65+
SK,1970,50.0,f,65+
SK,1970,58.0,f,65+
SK,1970,43.0,f,65+
SK,1970,54.0,f,65+
SK,1970,41.0,f,65+
SK,1970,26.0,f,65+
SK,1970,38.0,f,65+
SK,1970,26.0,f,65+
SK,1970,27.0,f,65+
SK,1970,20.0,f,65+
SK,1970,28.0,f,65+
SK,1970,17.0,f,65+
SK,1970,152.0,m,65+
SK,1970,134.0,m,65+
SK,1970,40.0,m,65+
SK,1970,35.0,m,65+
SK,1970,29.0,m,65+
SK,1970,32.0,m,65+
SK,1970,22.0,m,65+
SK,1970,26.0,m,65+
SK,1970,25.0,m,65+
SK,1970,21.0,m,65+
SK,1970,20.0,m,65+
SK,1970,17.0,m,65+
SK,1970,23.0,m,65+
SK,1970,11.0,m,65+
SK,1970,5.0,f,
SK,1970,4.0,f,
SK,1970,0.0,f,
SK,1970,0.0,f,
SK,1970,0.0,f,
SK,1970,0.0,f,
SK,1970,1.0,f,
SK,1970,0.0,f,
SK,1970,1.0,f,
SK,1970,1.0,f,
SK,1970,0.0,f,
SK,1970,0.0,f,
SK,1970,1.0,f,
SK,1970,1.0,f,
SK,1970,0.0,f,
SK,1970,0.0,f,
SK,1970,0.0,f,
SK,1970,0.0,f,
SK,1970,4.0,m,
SK,1970,2.0,m,
SK,1970,1.0,m,
SK,1970,0.0,m,
SK,1970,1.0,m,
SK,1970,2.0,m,
SK,1970,0.0,m,
SK,1970,0.0,m,
SK,1970,1.0,m,
SK,1970,0.0,m,
SK,1970,0.0,m,
SK,1970,4.0,m,
SK,1970,0.0,m,
SK,1970,0.0,m,
SK,1970,0.0,m,
SK,1970,0.0,m,
SK,1970,0.0,m,
SK,1970,0.0,m,
SL,1970,0.0,f,0-4
SL,1970,1.0,f,0-4
SL,1970,1.0,m,0-4
SL,1970,3.0,m,0-4
SL,1970,165.0,f,15-24
SL,1970,201.0,f,15-24
SL,1970,207.0,f,15-24
SL,1970,235.0,f,15-24
SL,1970,249.0,f,15-24
SL,1970,279.0,f,15-24
SL,1970,300.0,f,15-24
SL,1970,308.0,f,15-24
SL,1970,304.0,f,15-24
SL,1970,393.0,f,15-24
SL,1970,375.0,f,15-24
SL,1970,398.0,f,15-24
SL,1970,460.0,f,15-24
SL,1970,184.0,m,15-24
SL,1970,249.0,m,15-24
SL,1970,230.0,m,15-24
SL,1970,226.0,m,15-24
SL,1970,287.0,m,15-24
SL,1970,268.0,m,15-24
SL,1970,317.0,m,15-24
SL,1970,351.0,m,15-24
SL,1970,417.0,m,15-24
SL,1970,490.0,m,15-24
SL,1970,485.0,m,15-24
SL,1970,538.0,m,15-24
SL,1970,625.0,m,15-24
SL,1970,193.0,f,25-34
SL,1970,278.0,f,25-34
SL,1970,328.0,f,25-34
SL,1970,294.0,f,25-34
SL,1970,298.0,f,25-34
SL,1970,292.0,f,25-34
SL,1970,382.0,f,25-34
SL,1970,394.0,f,25-34
SL,1970,440.0,f,25-34
SL,1970,518.0,f,25-34
SL,1970,536.0,f,25-34
SL,1970,568.0,f,25-34
SL,1970,609.0,f,25-34
SL,1970,305.0,m,25-34
SL,1970,450.0,m,25-34
SL,1970,470.0,m,25-34
SL,1970,445.0,m,25-34
SL,1970,486.0,m,25-34
SL,1970,546.0,m,25-34
SL,1970,561.0,m,25-34
SL,1970,564.0,m,25-34
SL,1970,659.0,m,25-34
SL,1970,792.0,m,25-34
SL,1970,851.0,m,25-34
SL,1970,1032.0,m,25-34
SL,1970,1062.0,m,25-34
SL,1970,110.0,f,35-44
SL,1970,218.0,f,35-44
SL,1970,228.0,f,35-44
SL,1970,217.0,f,35-44
SL,1970,225.0,f,35-44
SL,1970,234.0,f,35-44
SL,1970,284.0,f,35-44
SL,1970,249.0,f,35-44
SL,1970,319.0,f,35-44
SL,1970,312.0,f,35-44
SL,1970,357.0,f,35-44
SL,1970,468.0,f,35-44
SL,1970,501.0,f,35-44
SL,1970,201.0,m,35-44
SL,1970,310.0,m,35-44
SL,1970,359.0,m,35-44
SL,1970,338.0,m,35-44
SL,1970,361.0,m,35-44
SL,1970,406.0,m,35-44
SL,1970,427.0,m,35-44
SL,1970,481.0,m,35-44
SL,1970,581.0,m,35-44
SL,1970,651.0,m,35-44
SL,1970,709.0,m,35-44
SL,1970,797.0,m,35-44
SL,1970,938.0,m,35-44
SL,1970,65.0,f,45-54
SL,1970,89.0,f,45-54
SL,1970,67.0,f,45-54
SL,1970,86.0,f,45-54
SL,1970,92.0,f,45-54
SL,1970,120.0,f,45-54
SL,1970,133.0,f,45-54
SL,1970,122.0,f,45-54
SL,1970,170.0,f,45-54
SL,1970,207.0,f,45-54
SL,1970,207.0,f,45-54
SL,1970,255.0,f,45-54
SL,1970,269.0,f,45-54
SL,1970,99.0,m,45-54
SL,1970,180.0,m,45-54
SL,1970,182.0,m,45-54
SL,1970,191.0,m,45-54
SL,1970,190.0,m,45-54
SL,1970,230.0,m,45-54
SL,1970,246.0,m,45-54
SL,1970,264.0,m,45-54
SL,1970,364.0,m,45-54
SL,1970,397.0,m,45-54
SL,1970,446.0,m,45-54
SL,1970,520.0,m,45-54
SL,1970,573.0,m,45-54
SL,1970,74.0,f,5-14
SL,1970,53.0,f,5-14
SL,1970,44.0,m,5-14
SL,1970,43.0,m,5-14
SL,1970,24.0,f,55-64
SL,1970,49.0,f,55-64
SL,1970,39.0,f,55-64
SL,1970,43.0,f,55-64
SL,1970,49.0,f,55-64
SL,1970,61.0,f,55-64
SL,1970,48.0,f,55-64
SL,1970,77.0,f,55-64
SL,1970,89.0,f,55-64
SL,1970,114.0,f,55-64
SL,1970,111.0,f,55-64
SL,1970,143.0,f,55-64
SL,1970,153.0,f,55-64
SL,1970,47.0,m,55-64
SL,1970,79.0,m,55-64
SL,1970,89.0,m,55-64
SL,1970,78.0,m,55-64
SL,1970,113.0,m,55-64
SL,1970,123.0,m,55-64
SL,1970,102.0,m,55-64
SL,1970,149.0,m,55-64
SL,1970,153.0,m,55-64
SL,1970,226.0,m,55-64
SL,1970,216.0,m,55-64
SL,1970,258.0,m,55-64
SL,1970,265.0,m,55-64
SL,1970,11.0,f,65+
SL,1970,22.0,f,65+
SL,1970,15.0,f,65+
SL,1970,17.0,f,65+
SL,1970,30.0,f,65+
SL,1970,27.0,f,65+
SL,1970,26.0,f,65+
SL,1970,32.0,f,65+
SL,1970,50.0,f,65+
SL,1970,47.0,f,65+
SL,1970,59.0,f,65+
SL,1970,79.0,f,65+
SL,1970,83.0,f,65+
SL,1970,22.0,m,65+
SL,1970,51.0,m,65+
SL,1970,47.0,m,65+
SL,1970,42.0,m,65+
SL,1970,47.0,m,65+
SL,1970,51.0,m,65+
SL,1970,58.0,m,65+
SL,1970,77.0,m,65+
SL,1970,130.0,m,65+
SL,1970,124.0,m,65+
SL,1970,166.0,m,65+
SL,1970,172.0,m,65+
SL,1970,188.0,m,65+
SL,1970,18.0,f,
SL,1970,35.0,f,
SL,1970,21.0,f,
SL,1970,36.0,f,
SL,1970,27.0,f,
SL,1970,36.0,f,
SL,1970,31.0,f,
SL,1970,26.0,f,
SL,1970,40.0,f,
SL,1970,54.0,f,
SL,1970,68.0,f,
SL,1970,74.0,f,
SL,1970,10.0,m,
SL,1970,23.0,m,
SL,1970,14.0,m,
SL,1970,14.0,m,
SL,1970,18.0,m,
SL,1970,19.0,m,
SL,1970,23.0,m,
SL,1970,19.0,m,
SL,1970,19.0,m,
SL,1970,45.0,m,
SL,1970,43.0,m,
SL,1970,45.0,m,
SM,1970,0.0,f,15-24
SM,1970,0.0,f,15-24
SM,1970,0.0,f,15-24
SM,1970,0.0,m,15-24
SM,1970,0.0,m,15-24
SM,1970,1.0,f,25-34
SM,1970,0.0,f,25-34
SM,1970,0.0,f,25-34
SM,1970,0.0,m,25-34
SM,1970,0.0,m,25-34
SM,1970,0.0,f,35-44
SM,1970,0.0,f,35-44
SM,1970,0.0,f,35-44
SM,1970,0.0,m,35-44
SM,1970,0.0,m,35-44
SM,1970,0.0,f,45-54
SM,1970,0.0,f,45-54
SM,1970,0.0,f,45-54
SM,1970,0.0,m,45-54
SM,1970,0.0,m,45-54
SM,1970,0.0,f,55-64
SM,1970,0.0,f,55-64
SM,1970,0.0,f,55-64
SM,1970,0.0,m,55-64
SM,1970,0.0,m,55-64
SM,1970,0.0,f,65+
SM,1970,0.0,f,65+
SM,1970,0.0,f,65+
SM,1970,1.0,m,65+
SM,1970,0.0,m,65+
SM,1970,0.0,m,65+
SM,1970,0.0,f,
SM,1970,0.0,f,
SM,1970,0.0,f,
SM,1970,0.0,m,
SM,1970,0.0,m,
SN,1970,1.0,f,0-4
SN,1970,2.0,m,0-4
SN,1970,428.0,f,15-24
SN,1970,450.0,f,15-24
SN,1970,421.0,f,15-24
SN,1970,412.0,f,15-24
SN,1970,441.0,f,15-24
SN,1970,521.0,f,15-24
SN,1970,540.0,f,15-24
SN,1970,545.0,f,15-24
SN,1970,629.0,f,15-24
SN,1970,620.0,f,15-24
SN,1970,709.0,f,15-24
SN,1970,676.0,f,15-24
SN,1970,761.0,f,15-24
SN,1970,816.0,f,15-24
SN,1970,717.0,m,15-24
SN,1970,773.0,m,15-24
SN,1970,753.0,m,15-24
SN,1970,781.0,m,15-24
SN,1970,721.0,m,15-24
SN,1970,772.0,m,15-24
SN,1970,908.0,m,15-24
SN,1970,815.0,m,15-24
SN,1970,1005.0,m,15-24
SN,1970,1085.0,m,15-24
SN,1970,1050.0,m,15-24
SN,1970,1124.0,m,15-24
SN,1970,1053.0,m,15-24
SN,1970,1274.0,m,15-24
SN,1970,461.0,f,25-34
SN,1970,549.0,f,25-34
SN,1970,509.0,f,25-34
SN,1970,447.0,f,25-34
SN,1970,434.0,f,25-34
SN,1970,540.0,f,25-34
SN,1970,531.0,f,25-34
SN,1970,523.0,f,25-34
SN,1970,600.0,f,25-34
SN,1970,485.0,f,25-34
SN,1970,568.0,f,25-34
SN,1970,572.0,f,25-34
SN,1970,603.0,f,25-34
SN,1970,659.0,f,25-34
SN,1970,1219.0,m,25-34
SN,1970,1281.0,m,25-34
SN,1970,1151.0,m,25-34
SN,1970,1208.0,m,25-34
SN,1970,1070.0,m,25-34
SN,1970,1297.0,m,25-34
SN,1970,1331.0,m,25-34
SN,1970,1271.0,m,25-34
SN,1970,1438.0,m,25-34
SN,1970,1464.0,m,25-34
SN,1970,1561.0,m,25-34
SN,1970,1606.0,m,25-34
SN,1970,1722.0,m,25-34
SN,1970,1767.0,m,25-34
SN,1970,283.0,f,35-44
SN,1970,341.0,f,35-44
SN,1970,292.0,f,35-44
SN,1970,307.0,f,35-44
SN,1970,298.0,f,35-44
SN,1970,376.0,f,35-44
SN,1970,333.0,f,35-44
SN,1970,317.0,f,35-44
SN,1970,398.0,f,35-44
SN,1970,324.0,f,35-44
SN,1970,351.0,f,35-44
SN,1970,360.0,f,35-44
SN,1970,378.0,f,35-44
SN,1970,368.0,f,35-44
SN,1970,813.0,m,35-44
SN,1970,973.0,m,35-44
SN,1970,876.0,m,35-44
SN,1970,856.0,m,35-44
SN,1970,749.0,m,35-44
SN,1970,857.0,m,35-44
SN,1970,890.0,m,35-44
SN,1970,813.0,m,35-44
SN,1970,896.0,m,35-44
SN,1970,915.0,m,35-44
SN,1970,904.0,m,35-44
SN,1970,919.0,m,35-44
SN,1970,875.0,m,35-44
SN,1970,907.0,m,35-44
SN,1970,203.0,f,45-54
SN,1970,209.0,f,45-54
SN,1970,191.0,f,45-54
SN,1970,178.0,f,45-54
SN,1970,184.0,f,45-54
SN,1970,217.0,f,45-54
SN,1970,204.0,f,45-54
SN,1970,210.0,f,45-54
SN,1970,212.0,f,45-54
SN,1970,211.0,f,45-54
SN,1970,185.0,f,45-54
SN,1970,204.0,f,45-54
SN,1970,241.0,f,45-54
SN,1970,230.0,f,45-54
SN,1970,408.0,m,45-54
SN,1970,474.0,m,45-54
SN,1970,467.0,m,45-54
SN,1970,453.0,m,45-54
SN,1970,424.0,m,45-54
SN,1970,470.0,m,45-54
SN,1970,498.0,m,45-54
SN,1970,488.0,m,45-54
SN,1970,531.0,m,45-54
SN,1970,506.0,m,45-54
SN,1970,533.0,m,45-54
SN,1970,553.0,m,45-54
SN,1970,549.0,m,45-54
SN,1970,593.0,m,45-54
SN,1970,78.0,f,5-14
SN,1970,65.0,m,5-14
SN,1970,126.0,f,55-64
SN,1970,121.0,f,55-64
SN,1970,87.0,f,55-64
SN,1970,98.0,f,55-64
SN,1970,106.0,f,55-64
SN,1970,107.0,f,55-64
SN,1970,113.0,f,55-64
SN,1970,118.0,f,55-64
SN,1970,122.0,f,55-64
SN,1970,139.0,f,55-64
SN,1970,116.0,f,55-64
SN,1970,124.0,f,55-64
SN,1970,121.0,f,55-64
SN,1970,148.0,f,55-64
SN,1970,300.0,m,55-64
SN,1970,277.0,m,55-64
SN,1970,267.0,m,55-64
SN,1970,250.0,m,55-64
SN,1970,233.0,m,55-64
SN,1970,279.0,m,55-64
SN,1970,258.0,m,55-64
SN,1970,279.0,m,55-64
SN,1970,293.0,m,55-64
SN,1970,264.0,m,55-64
SN,1970,274.0,m,55-64
SN,1970,292.0,m,55-64
SN,1970,329.0,m,55-64
SN,1970,351.0,m,55-64
SN,1970,72.0,f,65+
SN,1970,74.0,f,65+
SN,1970,62.0,f,65+
SN,1970,75.0,f,65+
SN,1970,58.0,f,65+
SN,1970,61.0,f,65+
SN,1970,95.0,f,65+
SN,1970,86.0,f,65+
SN,1970,86.0,f,65+
SN,1970,78.0,f,65+
SN,1970,81.0,f,65+
SN,1970,88.0,f,65+
SN,1970,95.0,f,65+
SN,1970,97.0,f,65+
SN,1970,213.0,m,65+
SN,1970,264.0,m,65+
SN,1970,215.0,m,65+
SN,1970,215.0,m,65+
SN,1970,185.0,m,65+
SN,1970,189.0,m,65+
SN,1970,226.0,m,65+
SN,1970,212.0,m,65+
SN,1970,250.0,m,65+
SN,1970,213.0,m,65+
SN,1970,236.0,m,65+
SN,1970,230.0,m,65+
SN,1970,251.0,m,65+
SN,1970,228.0,m,65+
SN,1970,84.0,f,
SN,1970,89.0,f,
SN,1970,75.0,f,
SN,1970,84.0,f,
SN,1970,58.0,f,
SN,1970,77.0,f,
SN,1970,90.0,f,
SN,1970,61.0,f,
SN,1970,77.0,f,
SN,1970,73.0,f,
SN,1970,83.0,f,
SN,1970,74.0,f,
SN,1970,73.0,f,
SN,1970,79.0,f,
SN,1970,0.0,f,
SN,1970,94.0,m,
SN,1970,74.0,m,
SN,1970,64.0,m,
SN,1970,90.0,m,
SN,1970,50.0,m,
SN,1970,60.0,m,
SN,1970,77.0,m,
SN,1970,58.0,m,
SN,1970,50.0,m,
SN,1970,60.0,m,
SN,1970,71.0,m,
SN,1970,60.0,m,
SN,1970,57.0,m,
SN,1970,67.0,m,
SN,1970,0.0,m,
SO,1970,158.0,f,15-24
SO,1970,221.0,f,15-24
SO,1970,296.0,f,15-24
SO,1970,270.0,f,15-24
SO,1970,302.0,f,15-24
SO,1970,354.0,f,15-24
SO,1970,439.0,f,15-24
SO,1970,468.0,f,15-24
SO,1970,535.0,f,15-24
SO,1970,676.0,f,15-24
SO,1970,752.0,f,15-24
SO,1970,668.0,f,15-24
SO,1970,602.0,f,15-24
SO,1970,604.0,f,15-24
SO,1970,334.0,m,15-24
SO,1970,439.0,m,15-24
SO,1970,565.0,m,15-24
SO,1970,541.0,m,15-24
SO,1970,643.0,m,15-24
SO,1970,740.0,m,15-24
SO,1970,899.0,m,15-24
SO,1970,922.0,m,15-24
SO,1970,1054.0,m,15-24
SO,1970,1228.0,m,15-24
SO,1970,1343.0,m,15-24
SO,1970,1377.0,m,15-24
SO,1970,1239.0,m,15-24
SO,1970,1273.0,m,15-24
SO,1970,139.0,f,25-34
SO,1970,224.0,f,25-34
SO,1970,313.0,f,25-34
SO,1970,321.0,f,25-34
SO,1970,302.0,f,25-34
SO,1970,319.0,f,25-34
SO,1970,413.0,f,25-34
SO,1970,447.0,f,25-34
SO,1970,462.0,f,25-34
SO,1970,618.0,f,25-34
SO,1970,636.0,f,25-34
SO,1970,628.0,f,25-34
SO,1970,520.0,f,25-34
SO,1970,587.0,f,25-34
SO,1970,730.0,m,25-34
SO,1970,557.0,m,25-34
SO,1970,658.0,m,25-34
SO,1970,599.0,m,25-34
SO,1970,678.0,m,25-34
SO,1970,724.0,m,25-34
SO,1970,880.0,m,25-34
SO,1970,821.0,m,25-34
SO,1970,850.0,m,25-34
SO,1970,1059.0,m,25-34
SO,1970,1114.0,m,25-34
SO,1970,1121.0,m,25-34
SO,1970,1008.0,m,25-34
SO,1970,1067.0,m,25-34
SO,1970,97.0,f,35-44
SO,1970,108.0,f,35-44
SO,1970,173.0,f,35-44
SO,1970,176.0,f,35-44
SO,1970,190.0,f,35-44
SO,1970,219.0,f,35-44
SO,1970,259.0,f,35-44
SO,1970,302.0,f,35-44
SO,1970,333.0,f,35-44
SO,1970,428.0,f,35-44
SO,1970,436.0,f,35-44
SO,1970,432.0,f,35-44
SO,1970,378.0,f,35-44
SO,1970,439.0,f,35-44
SO,1970,201.0,m,35-44
SO,1970,263.0,m,35-44
SO,1970,311.0,m,35-44
SO,1970,337.0,m,35-44
SO,1970,383.0,m,35-44
SO,1970,408.0,m,35-44
SO,1970,476.0,m,35-44
SO,1970,478.0,m,35-44
SO,1970,513.0,m,35-44
SO,1970,610.0,m,35-44
SO,1970,725.0,m,35-44
SO,1970,647.0,m,35-44
SO,1970,578.0,m,35-44
SO,1970,635.0,m,35-44
SO,1970,40.0,f,45-54
SO,1970,50.0,f,45-54
SO,1970,82.0,f,45-54
SO,1970,78.0,f,45-54
SO,1970,100.0,f,45-54
SO,1970,110.0,f,45-54
SO,1970,129.0,f,45-54
SO,1970,172.0,f,45-54
SO,1970,171.0,f,45-54
SO,1970,266.0,f,45-54
SO,1970,292.0,f,45-54
SO,1970,269.0,f,45-54
SO,1970,243.0,f,45-54
SO,1970,285.0,f,45-54
SO,1970,127.0,m,45-54
SO,1970,153.0,m,45-54
SO,1970,187.0,m,45-54
SO,1970,198.0,m,45-54
SO,1970,175.0,m,45-54
SO,1970,254.0,m,45-54
SO,1970,310.0,m,45-54
SO,1970,307.0,m,45-54
SO,1970,319.0,m,45-54
SO,1970,419.0,m,45-54
SO,1970,458.0,m,45-54
SO,1970,436.0,m,45-54
SO,1970,407.0,m,45-54
SO,1970,422.0,m,45-54
SO,1970,25.0,f,55-64
SO,1970,38.0,f,55-64
SO,1970,56.0,f,55-64
SO,1970,74.0,f,55-64
SO,1970,74.0,f,55-64
SO,1970,72.0,f,55-64
SO,1970,97.0,f,55-64
SO,1970,111.0,f,55-64
SO,1970,161.0,f,55-64
SO,1970,157.0,f,55-64
SO,1970,212.0,f,55-64
SO,1970,171.0,f,55-64
SO,1970,181.0,f,55-64
SO,1970,191.0,f,55-64
SO,1970,278.0,m,55-64
SO,1970,82.0,m,55-64
SO,1970,172.0,m,55-64
SO,1970,145.0,m,55-64
SO,1970,175.0,m,55-64
SO,1970,195.0,m,55-64
SO,1970,257.0,m,55-64
SO,1970,219.0,m,55-64
SO,1970,250.0,m,55-64
SO,1970,326.0,m,55-64
SO,1970,330.0,m,55-64
SO,1970,309.0,m,55-64
SO,1970,296.0,m,55-64
SO,1970,314.0,m,55-64
SO,1970,16.0,f,65+
SO,1970,26.0,f,65+
SO,1970,37.0,f,65+
SO,1970,80.0,f,65+
SO,1970,74.0,f,65+
SO,1970,41.0,f,65+
SO,1970,69.0,f,65+
SO,1970,75.0,f,65+
SO,1970,104.0,f,65+
SO,1970,110.0,f,65+
SO,1970,157.0,f,65+
SO,1970,131.0,f,65+
SO,1970,129.0,f,65+
SO,1970,151.0,f,65+
SO,1970,109.0,m,65+
SO,1970,63.0,m,65+
SO,1970,112.0,m,65+
SO,1970,126.0,m,65+
SO,1970,124.0,m,65+
SO,1970,142.0,m,65+
SO,1970,196.0,m,65+
SO,1970,176.0,m,65+
SO,1970,214.0,m,65+
SO,1970,278.0,m,65+
SO,1970,319.0,m,65+
SO,1970,336.0,m,65+
SO,1970,289.0,m,65+
SO,1970,298.0,m,65+
SO,1970,38.0,f,
SO,1970,49.0,f,
SO,1970,63.0,f,
SO,1970,77.0,f,
SO,1970,131.0,f,
SO,1970,85.0,f,
SO,1970,91.0,f,
SO,1970,112.0,f,
SO,1970,106.0,f,
SO,1970,129.0,f,
SO,1970,169.0,f,
SO,1970,170.0,f,
SO,1970,135.0,f,
SO,1970,138.0,f,
SO,1970,0.0,f,
SO,1970,46.0,m,
SO,1970,45.0,m,
SO,1970,72.0,m,
SO,1970,99.0,m,
SO,1970,136.0,m,
